id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
4328,CDS,cde_fo,USDINR,6931,OPTCUR,PE,86.75,USDINR18AUGUST2386.75PE,USDINR2381886.75PE,USDINR 18AUG23 86.75 PE,18-08-2023,1,0.0025,86,75,86.75
4329,CDS,cde_fo,USDINR,6932,OPTCUR,CE,87,USDINR18AUGUST2387CE,USDINR2381887CE,USDINR 18AUG23 87 CE,18-08-2023,1,0.0025,87,,87
4330,CDS,cde_fo,EURINR,6933,OPTCUR,PE,92.75,EURINR11AUGUST2392.75PE,EURINR2381192.75PE,EURINR 11AUG23 92.75 PE,11-08-2023,1,0.0025,92,75,92.75
4331,CDS,cde_fo,EURINR,6934,OPTCUR,CE,93,EURINR11AUGUST2393CE,EURINR2381193CE,EURINR 11AUG23 93 CE,11-08-2023,1,0.0025,93,,93
4332,CDS,cde_fo,EURINR,6935,OPTCUR,PE,93,EURINR11AUGUST2393PE,EURINR2381193PE,EURINR 11AUG23 93 PE,11-08-2023,1,0.0025,93,,93
4333,CDS,cde_fo,EURINR,6936,OPTCUR,CE,93.25,EURINR11AUGUST2393.25CE,EURINR2381193.25CE,EURINR 11AUG23 93.25 CE,11-08-2023,1,0.0025,93,25,93.25
4334,CDS,cde_fo,GBPUSD,6937,OPTCUR,PE,1.135,GBPUSD27DECEMBER231.135PE,GBPUSD23DEC1.135PE,GBPUSD 27DEC23 1.135 PE,27-12-2023,1,0.0001,1,135,1.135
4335,CDS,cde_fo,GBPUSD,6938,OPTCUR,CE,1.14,GBPUSD27DECEMBER231.14CE,GBPUSD23DEC1.14CE,GBPUSD 27DEC23 1.14 CE,27-12-2023,1,0.0001,1,14,1.14
4336,CDS,cde_fo,GBPUSD,6939,OPTCUR,PE,1.14,GBPUSD27DECEMBER231.14PE,GBPUSD23DEC1.14PE,GBPUSD 27DEC23 1.14 PE,27-12-2023,1,0.0001,1,14,1.14
4337,CDS,cde_fo,GBPUSD,6940,OPTCUR,CE,1.145,GBPUSD27DECEMBER231.145CE,GBPUSD23DEC1.145CE,GBPUSD 27DEC23 1.145 CE,27-12-2023,1,0.0001,1,145,1.145
4338,CDS,cde_fo,EURINR,6941,OPTCUR,PE,93.25,EURINR11AUGUST2393.25PE,EURINR2381193.25PE,EURINR 11AUG23 93.25 PE,11-08-2023,1,0.0025,93,25,93.25
4339,CDS,cde_fo,EURINR,6942,OPTCUR,CE,93.5,EURINR11AUGUST2393.5CE,EURINR2381193.5CE,EURINR 11AUG23 93.5 CE,11-08-2023,1,0.0025,93,5,93.5
4340,CDS,cde_fo,JPYINR,6943,OPTCUR,PE,61.75,JPYINR28JULY2361.75PE,JPYINR2372861.75PE,JPYINR 28JUL23 61.75 PE,28-07-2023,1,0.0025,61,75,61.75
4341,CDS,cde_fo,JPYINR,6944,OPTCUR,CE,62,JPYINR28JULY2362CE,JPYINR2372862CE,JPYINR 28JUL23 62 CE,28-07-2023,1,0.0025,62,,62
4342,CDS,cde_fo,JPYINR,6945,OPTCUR,PE,62,JPYINR28JULY2362PE,JPYINR2372862PE,JPYINR 28JUL23 62 PE,28-07-2023,1,0.0025,62,,62
4343,CDS,cde_fo,JPYINR,6946,OPTCUR,CE,62.25,JPYINR28JULY2362.25CE,JPYINR2372862.25CE,JPYINR 28JUL23 62.25 CE,28-07-2023,1,0.0025,62,25,62.25
4344,CDS,cde_fo,JPYINR,6947,OPTCUR,PE,62.25,JPYINR28JULY2362.25PE,JPYINR2372862.25PE,JPYINR 28JUL23 62.25 PE,28-07-2023,1,0.0025,62,25,62.25
4345,CDS,cde_fo,JPYINR,6948,OPTCUR,CE,62.5,JPYINR28JULY2362.5CE,JPYINR2372862.5CE,JPYINR 28JUL23 62.5 CE,28-07-2023,1,0.0025,62,5,62.5
4346,CDS,cde_fo,GBPUSD,6949,OPTCUR,PE,1.37,GBPUSD28MARCH241.37PE,GBPUSD24MAR1.37PE,GBPUSD 28MAR24 1.37 PE,28-03-2024,1,0.0001,1,37,1.37
4347,CDS,cde_fo,JPYINR,6950,OPTCUR,CE,55,JPYINR21JULY2355CE,JPYINR2372155CE,JPYINR 21JUL23 55 CE,21-07-2023,1,0.0025,55,,55
4348,CDS,cde_fo,GBPUSD,6951,OPTCUR,PE,1.145,GBPUSD27DECEMBER231.145PE,GBPUSD23DEC1.145PE,GBPUSD 27DEC23 1.145 PE,27-12-2023,1,0.0001,1,145,1.145
4349,CDS,cde_fo,GBPUSD,6952,OPTCUR,CE,1.15,GBPUSD27DECEMBER231.15CE,GBPUSD23DEC1.15CE,GBPUSD 27DEC23 1.15 CE,27-12-2023,1,0.0001,1,15,1.15
4350,CDS,cde_fo,GBPUSD,6953,OPTCUR,PE,1.15,GBPUSD27DECEMBER231.15PE,GBPUSD23DEC1.15PE,GBPUSD 27DEC23 1.15 PE,27-12-2023,1,0.0001,1,15,1.15
4351,CDS,cde_fo,EURINR,6954,OPTCUR,CE,92.25,EURINR30JUNE2392.25CE,EURINR2363092.25CE,EURINR 30JUN23 92.25 CE,30-06-2023,1,0.0025,92,25,92.25
4352,CDS,cde_fo,JPYINR,6955,OPTCUR,PE,62.5,JPYINR28JULY2362.5PE,JPYINR2372862.5PE,JPYINR 28JUL23 62.5 PE,28-07-2023,1,0.0025,62,5,62.5
4353,CDS,cde_fo,JPYINR,6956,OPTCUR,CE,62.75,JPYINR28JULY2362.75CE,JPYINR2372862.75CE,JPYINR 28JUL23 62.75 CE,28-07-2023,1,0.0025,62,75,62.75
4354,CDS,cde_fo,JPYINR,6957,OPTCUR,PE,62.75,JPYINR28JULY2362.75PE,JPYINR2372862.75PE,JPYINR 28JUL23 62.75 PE,28-07-2023,1,0.0025,62,75,62.75
4355,CDS,cde_fo,JPYINR,6958,OPTCUR,CE,63,JPYINR28JULY2363CE,JPYINR2372863CE,JPYINR 28JUL23 63 CE,28-07-2023,1,0.0025,63,,63
4356,CDS,cde_fo,EURINR,6959,OPTCUR,PE,92.25,EURINR30JUNE2392.25PE,EURINR2363092.25PE,EURINR 30JUN23 92.25 PE,30-06-2023,1,0.0025,92,25,92.25
4357,CDS,cde_fo,EURINR,6960,OPTCUR,CE,92.5,EURINR30JUNE2392.5CE,EURINR2363092.5CE,EURINR 30JUN23 92.5 CE,30-06-2023,1,0.0025,92,5,92.5
4358,CDS,cde_fo,EURINR,6961,OPTCUR,PE,92.5,EURINR30JUNE2392.5PE,EURINR2363092.5PE,EURINR 30JUN23 92.5 PE,30-06-2023,1,0.0025,92,5,92.5
4359,CDS,cde_fo,EURINR,6962,OPTCUR,CE,92.75,EURINR30JUNE2392.75CE,EURINR2363092.75CE,EURINR 30JUN23 92.75 CE,30-06-2023,1,0.0025,92,75,92.75
4360,CDS,cde_fo,EURINR,6963,OPTCUR,PE,92.75,EURINR30JUNE2392.75PE,EURINR2363092.75PE,EURINR 30JUN23 92.75 PE,30-06-2023,1,0.0025,92,75,92.75
4361,CDS,cde_fo,EURINR,6964,OPTCUR,CE,93,EURINR30JUNE2393CE,EURINR2363093CE,EURINR 30JUN23 93 CE,30-06-2023,1,0.0025,93,,93
4362,CDS,cde_fo,JPYINR,6965,OPTCUR,PE,63,JPYINR28JULY2363PE,JPYINR2372863PE,JPYINR 28JUL23 63 PE,28-07-2023,1,0.0025,63,,63
4363,CDS,cde_fo,EURINR,6966,OPTCUR,CE,86.5,EURINR04AUGUST2386.5CE,EURINR2380486.5CE,EURINR 04AUG23 86.5 CE,04-08-2023,1,0.0025,86,5,86.5
4364,CDS,cde_fo,EURINR,6967,OPTCUR,PE,86.5,EURINR04AUGUST2386.5PE,EURINR2380486.5PE,EURINR 04AUG23 86.5 PE,04-08-2023,1,0.0025,86,5,86.5
4365,CDS,cde_fo,USDINR,6968,OPTCUR,PE,87,USDINR18AUGUST2387PE,USDINR2381887PE,USDINR 18AUG23 87 PE,18-08-2023,1,0.0025,87,,87
4366,CDS,cde_fo,USDINR,6969,OPTCUR,CE,87.25,USDINR18AUGUST2387.25CE,USDINR2381887.25CE,USDINR 18AUG23 87.25 CE,18-08-2023,1,0.0025,87,25,87.25
4367,CDS,cde_fo,EURINR,6970,OPTCUR,PE,93,EURINR30JUNE2393PE,EURINR2363093PE,EURINR 30JUN23 93 PE,30-06-2023,1,0.0025,93,,93
4368,CDS,cde_fo,EURINR,6971,OPTCUR,CE,93.25,EURINR30JUNE2393.25CE,EURINR2363093.25CE,EURINR 30JUN23 93.25 CE,30-06-2023,1,0.0025,93,25,93.25
4369,CDS,cde_fo,EURINR,6972,OPTCUR,PE,93.25,EURINR30JUNE2393.25PE,EURINR2363093.25PE,EURINR 30JUN23 93.25 PE,30-06-2023,1,0.0025,93,25,93.25
4370,CDS,cde_fo,EURINR,6973,OPTCUR,CE,93.5,EURINR30JUNE2393.5CE,EURINR2363093.5CE,EURINR 30JUN23 93.5 CE,30-06-2023,1,0.0025,93,5,93.5
4371,CDS,cde_fo,JPYINR,6974,OPTCUR,PE,55,JPYINR21JULY2355PE,JPYINR2372155PE,JPYINR 21JUL23 55 PE,21-07-2023,1,0.0025,55,,55
4372,CDS,cde_fo,EURINR,6975,OPTCUR,CE,92.25,EURINR29AUGUST2392.25CE,EURINR23AUG92.25CE,EURINR 29AUG23 92.25 CE,29-08-2023,1,0.0025,92,25,92.25
4373,CDS,cde_fo,EURINR,6976,OPTCUR,PE,93.5,EURINR30JUNE2393.5PE,EURINR2363093.5PE,EURINR 30JUN23 93.5 PE,30-06-2023,1,0.0025,93,5,93.5
4374,CDS,cde_fo,EURINR,6977,OPTCUR,CE,93.75,EURINR30JUNE2393.75CE,EURINR2363093.75CE,EURINR 30JUN23 93.75 CE,30-06-2023,1,0.0025,93,75,93.75
4375,CDS,cde_fo,USDINR,6978,OPTCUR,PE,87.25,USDINR18AUGUST2387.25PE,USDINR2381887.25PE,USDINR 18AUG23 87.25 PE,18-08-2023,1,0.0025,87,25,87.25
4376,CDS,cde_fo,USDINR,6979,OPTCUR,CE,87.5,USDINR18AUGUST2387.5CE,USDINR2381887.5CE,USDINR 18AUG23 87.5 CE,18-08-2023,1,0.0025,87,5,87.5
4377,CDS,cde_fo,GBPUSD,6980,OPTCUR,CE,1.155,GBPUSD27DECEMBER231.155CE,GBPUSD23DEC1.155CE,GBPUSD 27DEC23 1.155 CE,27-12-2023,1,0.0001,1,155,1.155
4378,CDS,cde_fo,GBPUSD,6981,OPTCUR,PE,1.155,GBPUSD27DECEMBER231.155PE,GBPUSD23DEC1.155PE,GBPUSD 27DEC23 1.155 PE,27-12-2023,1,0.0001,1,155,1.155
4379,CDS,cde_fo,GBPUSD,6982,OPTCUR,CE,1.16,GBPUSD27DECEMBER231.16CE,GBPUSD23DEC1.16CE,GBPUSD 27DEC23 1.16 CE,27-12-2023,1,0.0001,1,16,1.16
4380,CDS,cde_fo,GBPUSD,6983,OPTCUR,PE,1.16,GBPUSD27DECEMBER231.16PE,GBPUSD23DEC1.16PE,GBPUSD 27DEC23 1.16 PE,27-12-2023,1,0.0001,1,16,1.16
4381,CDS,cde_fo,JPYINR,6984,OPTCUR,CE,55.25,JPYINR21JULY2355.25CE,JPYINR2372155.25CE,JPYINR 21JUL23 55.25 CE,21-07-2023,1,0.0025,55,25,55.25
4382,CDS,cde_fo,JPYINR,6985,OPTCUR,PE,55.25,JPYINR21JULY2355.25PE,JPYINR2372155.25PE,JPYINR 21JUL23 55.25 PE,21-07-2023,1,0.0025,55,25,55.25
4383,CDS,cde_fo,EURINR,6986,OPTCUR,PE,92.25,EURINR29AUGUST2392.25PE,EURINR23AUG92.25PE,EURINR 29AUG23 92.25 PE,29-08-2023,1,0.0025,92,25,92.25
4384,CDS,cde_fo,JPYINR,6987,OPTCUR,CE,55.5,JPYINR21JULY2355.5CE,JPYINR2372155.5CE,JPYINR 21JUL23 55.5 CE,21-07-2023,1,0.0025,55,5,55.5
4385,CDS,cde_fo,JPYINR,6988,OPTCUR,CE,63.25,JPYINR28JULY2363.25CE,JPYINR2372863.25CE,JPYINR 28JUL23 63.25 CE,28-07-2023,1,0.0025,63,25,63.25
4386,CDS,cde_fo,EURINR,6989,OPTCUR,PE,93.5,EURINR11AUGUST2393.5PE,EURINR2381193.5PE,EURINR 11AUG23 93.5 PE,11-08-2023,1,0.0025,93,5,93.5
4387,CDS,cde_fo,JPYINR,6990,OPTCUR,PE,55.5,JPYINR21JULY2355.5PE,JPYINR2372155.5PE,JPYINR 21JUL23 55.5 PE,21-07-2023,1,0.0025,55,5,55.5
4388,CDS,cde_fo,EURINR,6991,OPTCUR,CE,92.5,EURINR29AUGUST2392.5CE,EURINR23AUG92.5CE,EURINR 29AUG23 92.5 CE,29-08-2023,1,0.0025,92,5,92.5
4389,CDS,cde_fo,EURINR,6992,OPTCUR,PE,92.5,EURINR29AUGUST2392.5PE,EURINR23AUG92.5PE,EURINR 29AUG23 92.5 PE,29-08-2023,1,0.0025,92,5,92.5
4390,CDS,cde_fo,JPYINR,6994,OPTCUR,CE,55.75,JPYINR21JULY2355.75CE,JPYINR2372155.75CE,JPYINR 21JUL23 55.75 CE,21-07-2023,1,0.0025,55,75,55.75
4391,CDS,cde_fo,JPYINR,6995,OPTCUR,PE,55.75,JPYINR21JULY2355.75PE,JPYINR2372155.75PE,JPYINR 21JUL23 55.75 PE,21-07-2023,1,0.0025,55,75,55.75
4392,CDS,cde_fo,JPYINR,6998,OPTCUR,CE,56,JPYINR21JULY2356CE,JPYINR2372156CE,JPYINR 21JUL23 56 CE,21-07-2023,1,0.0025,56,,56
4393,CDS,cde_fo,JPYINR,6999,OPTCUR,PE,63.25,JPYINR28JULY2363.25PE,JPYINR2372863.25PE,JPYINR 28JUL23 63.25 PE,28-07-2023,1,0.0025,63,25,63.25
4394,CDS,cde_fo,JPYINR,7000,OPTCUR,CE,63.5,JPYINR28JULY2363.5CE,JPYINR2372863.5CE,JPYINR 28JUL23 63.5 CE,28-07-2023,1,0.0025,63,5,63.5
4395,CDS,cde_fo,GBPUSD,7001,OPTCUR,CE,1.165,GBPUSD27DECEMBER231.165CE,GBPUSD23DEC1.165CE,GBPUSD 27DEC23 1.165 CE,27-12-2023,1,0.0001,1,165,1.165
4396,CDS,cde_fo,EURINR,7002,OPTCUR,CE,93.75,EURINR11AUGUST2393.75CE,EURINR2381193.75CE,EURINR 11AUG23 93.75 CE,11-08-2023,1,0.0025,93,75,93.75
4397,CDS,cde_fo,EURINR,7003,OPTCUR,PE,93.75,EURINR30JUNE2393.75PE,EURINR2363093.75PE,EURINR 30JUN23 93.75 PE,30-06-2023,1,0.0025,93,75,93.75
4398,CDS,cde_fo,EURINR,7004,OPTCUR,CE,94,EURINR30JUNE2394CE,EURINR2363094CE,EURINR 30JUN23 94 CE,30-06-2023,1,0.0025,94,,94
4399,CDS,cde_fo,JPYINR,7005,OPTCUR,PE,56,JPYINR21JULY2356PE,JPYINR2372156PE,JPYINR 21JUL23 56 PE,21-07-2023,1,0.0025,56,,56
4400,CDS,cde_fo,EURINR,7006,OPTCUR,PE,93.75,EURINR11AUGUST2393.75PE,EURINR2381193.75PE,EURINR 11AUG23 93.75 PE,11-08-2023,1,0.0025,93,75,93.75
4401,CDS,cde_fo,EURINR,7007,OPTCUR,CE,94,EURINR11AUGUST2394CE,EURINR2381194CE,EURINR 11AUG23 94 CE,11-08-2023,1,0.0025,94,,94
4402,CDS,cde_fo,USDINR,7008,OPTCUR,PE,87.5,USDINR18AUGUST2387.5PE,USDINR2381887.5PE,USDINR 18AUG23 87.5 PE,18-08-2023,1,0.0025,87,5,87.5
4403,CDS,cde_fo,USDINR,7009,OPTCUR,CE,87.75,USDINR18AUGUST2387.75CE,USDINR2381887.75CE,USDINR 18AUG23 87.75 CE,18-08-2023,1,0.0025,87,75,87.75
4404,CDS,cde_fo,EURINR,7010,OPTCUR,PE,94,EURINR30JUNE2394PE,EURINR2363094PE,EURINR 30JUN23 94 PE,30-06-2023,1,0.0025,94,,94
4405,CDS,cde_fo,EURINR,7011,OPTCUR,CE,94.25,EURINR30JUNE2394.25CE,EURINR2363094.25CE,EURINR 30JUN23 94.25 CE,30-06-2023,1,0.0025,94,25,94.25
4406,CDS,cde_fo,EURINR,7012,OPTCUR,PE,94.25,EURINR30JUNE2394.25PE,EURINR2363094.25PE,EURINR 30JUN23 94.25 PE,30-06-2023,1,0.0025,94,25,94.25
4407,CDS,cde_fo,EURINR,7013,OPTCUR,CE,94.5,EURINR30JUNE2394.5CE,EURINR2363094.5CE,EURINR 30JUN23 94.5 CE,30-06-2023,1,0.0025,94,5,94.5
4408,CDS,cde_fo,EURINR,7014,OPTCUR,PE,94,EURINR11AUGUST2394PE,EURINR2381194PE,EURINR 11AUG23 94 PE,11-08-2023,1,0.0025,94,,94
4409,CDS,cde_fo,EURINR,7015,OPTCUR,CE,94.25,EURINR11AUGUST2394.25CE,EURINR2381194.25CE,EURINR 11AUG23 94.25 CE,11-08-2023,1,0.0025,94,25,94.25
4410,CDS,cde_fo,EURINR,7016,OPTCUR,PE,94.25,EURINR11AUGUST2394.25PE,EURINR2381194.25PE,EURINR 11AUG23 94.25 PE,11-08-2023,1,0.0025,94,25,94.25
4411,CDS,cde_fo,EURINR,7017,OPTCUR,CE,94.5,EURINR11AUGUST2394.5CE,EURINR2381194.5CE,EURINR 11AUG23 94.5 CE,11-08-2023,1,0.0025,94,5,94.5
4412,CDS,cde_fo,JPYINR,7018,OPTCUR,CE,56.25,JPYINR21JULY2356.25CE,JPYINR2372156.25CE,JPYINR 21JUL23 56.25 CE,21-07-2023,1,0.0025,56,25,56.25
4413,CDS,cde_fo,EURINR,7019,OPTCUR,CE,92.75,EURINR29AUGUST2392.75CE,EURINR23AUG92.75CE,EURINR 29AUG23 92.75 CE,29-08-2023,1,0.0025,92,75,92.75
4414,CDS,cde_fo,EURINR,7020,OPTCUR,PE,94.5,EURINR11AUGUST2394.5PE,EURINR2381194.5PE,EURINR 11AUG23 94.5 PE,11-08-2023,1,0.0025,94,5,94.5
4415,CDS,cde_fo,EURINR,7021,OPTCUR,CE,94.75,EURINR11AUGUST2394.75CE,EURINR2381194.75CE,EURINR 11AUG23 94.75 CE,11-08-2023,1,0.0025,94,75,94.75
4416,CDS,cde_fo,JPYINR,7023,OPTCUR,PE,56.25,JPYINR21JULY2356.25PE,JPYINR2372156.25PE,JPYINR 21JUL23 56.25 PE,21-07-2023,1,0.0025,56,25,56.25
4417,CDS,cde_fo,JPYINR,7024,OPTCUR,CE,56.5,JPYINR21JULY2356.5CE,JPYINR2372156.5CE,JPYINR 21JUL23 56.5 CE,21-07-2023,1,0.0025,56,5,56.5
4418,CDS,cde_fo,EURINR,7025,OPTCUR,PE,92.75,EURINR29AUGUST2392.75PE,EURINR23AUG92.75PE,EURINR 29AUG23 92.75 PE,29-08-2023,1,0.0025,92,75,92.75
4419,CDS,cde_fo,EURINR,7026,OPTCUR,PE,94.5,EURINR30JUNE2394.5PE,EURINR2363094.5PE,EURINR 30JUN23 94.5 PE,30-06-2023,1,0.0025,94,5,94.5
4420,CDS,cde_fo,EURINR,7027,OPTCUR,CE,93,EURINR29AUGUST2393CE,EURINR23AUG93CE,EURINR 29AUG23 93 CE,29-08-2023,1,0.0025,93,,93
4421,CDS,cde_fo,GBPUSD,7030,OPTCUR,PE,1.165,GBPUSD27DECEMBER231.165PE,GBPUSD23DEC1.165PE,GBPUSD 27DEC23 1.165 PE,27-12-2023,1,0.0001,1,165,1.165
4422,CDS,cde_fo,GBPUSD,7031,OPTCUR,CE,1.17,GBPUSD27DECEMBER231.17CE,GBPUSD23DEC1.17CE,GBPUSD 27DEC23 1.17 CE,27-12-2023,1,0.0001,1,17,1.17
4423,CDS,cde_fo,GBPUSD,7032,OPTCUR,PE,1.17,GBPUSD27DECEMBER231.17PE,GBPUSD23DEC1.17PE,GBPUSD 27DEC23 1.17 PE,27-12-2023,1,0.0001,1,17,1.17
4424,CDS,cde_fo,GBPUSD,7033,OPTCUR,CE,1.175,GBPUSD27DECEMBER231.175CE,GBPUSD23DEC1.175CE,GBPUSD 27DEC23 1.175 CE,27-12-2023,1,0.0001,1,175,1.175
4425,CDS,cde_fo,JPYINR,7034,OPTCUR,PE,63.5,JPYINR28JULY2363.5PE,JPYINR2372863.5PE,JPYINR 28JUL23 63.5 PE,28-07-2023,1,0.0025,63,5,63.5
4426,CDS,cde_fo,JPYINR,7035,OPTCUR,CE,63.75,JPYINR28JULY2363.75CE,JPYINR2372863.75CE,JPYINR 28JUL23 63.75 CE,28-07-2023,1,0.0025,63,75,63.75
4427,CDS,cde_fo,JPYINR,7036,OPTCUR,PE,63.75,JPYINR28JULY2363.75PE,JPYINR2372863.75PE,JPYINR 28JUL23 63.75 PE,28-07-2023,1,0.0025,63,75,63.75
4428,CDS,cde_fo,JPYINR,7037,OPTCUR,CE,64,JPYINR28JULY2364CE,JPYINR2372864CE,JPYINR 28JUL23 64 CE,28-07-2023,1,0.0025,64,,64
4429,CDS,cde_fo,EURINR,7038,OPTCUR,PE,93,EURINR29AUGUST2393PE,EURINR23AUG93PE,EURINR 29AUG23 93 PE,29-08-2023,1,0.0025,93,,93
4430,CDS,cde_fo,EURINR,7039,OPTCUR,CE,93.25,EURINR29AUGUST2393.25CE,EURINR23AUG93.25CE,EURINR 29AUG23 93.25 CE,29-08-2023,1,0.0025,93,25,93.25
4431,CDS,cde_fo,EURINR,7040,OPTCUR,PE,93.25,EURINR29AUGUST2393.25PE,EURINR23AUG93.25PE,EURINR 29AUG23 93.25 PE,29-08-2023,1,0.0025,93,25,93.25
4432,CDS,cde_fo,EURINR,7041,OPTCUR,CE,93.5,EURINR29AUGUST2393.5CE,EURINR23AUG93.5CE,EURINR 29AUG23 93.5 CE,29-08-2023,1,0.0025,93,5,93.5
4433,CDS,cde_fo,EURINR,7042,OPTCUR,PE,94.75,EURINR11AUGUST2394.75PE,EURINR2381194.75PE,EURINR 11AUG23 94.75 PE,11-08-2023,1,0.0025,94,75,94.75
4434,CDS,cde_fo,GBPINR,7043,OPTCUR,CE,96.25,GBPINR28JULY2396.25CE,GBPINR2372896.25CE,GBPINR 28JUL23 96.25 CE,28-07-2023,1,0.0025,96,25,96.25
4435,CDS,cde_fo,GBPINR,7044,OPTCUR,PE,96.25,GBPINR28JULY2396.25PE,GBPINR2372896.25PE,GBPINR 28JUL23 96.25 PE,28-07-2023,1,0.0025,96,25,96.25
4436,CDS,cde_fo,GBPINR,7045,OPTCUR,CE,96.25,GBPINR04AUGUST2396.25CE,GBPINR2380496.25CE,GBPINR 04AUG23 96.25 CE,04-08-2023,1,0.0025,96,25,96.25
4437,CDS,cde_fo,GBPUSD,7049,OPTCUR,PE,1.175,GBPUSD27DECEMBER231.175PE,GBPUSD23DEC1.175PE,GBPUSD 27DEC23 1.175 PE,27-12-2023,1,0.0001,1,175,1.175
4438,CDS,cde_fo,GBPUSD,7050,OPTCUR,CE,1.18,GBPUSD27DECEMBER231.18CE,GBPUSD23DEC1.18CE,GBPUSD 27DEC23 1.18 CE,27-12-2023,1,0.0001,1,18,1.18
4439,CDS,cde_fo,JPYINR,7051,OPTCUR,PE,64,JPYINR28JULY2364PE,JPYINR2372864PE,JPYINR 28JUL23 64 PE,28-07-2023,1,0.0025,64,,64
4440,CDS,cde_fo,GBPINR,7052,OPTCUR,PE,96.25,GBPINR04AUGUST2396.25PE,GBPINR2380496.25PE,GBPINR 04AUG23 96.25 PE,04-08-2023,1,0.0025,96,25,96.25
4441,CDS,cde_fo,GBPINR,7053,OPTCUR,CE,96.25,GBPINR11AUGUST2396.25CE,GBPINR2381196.25CE,GBPINR 11AUG23 96.25 CE,11-08-2023,1,0.0025,96,25,96.25
4442,CDS,cde_fo,JPYINR,7057,OPTCUR,PE,56.5,JPYINR21JULY2356.5PE,JPYINR2372156.5PE,JPYINR 21JUL23 56.5 PE,21-07-2023,1,0.0025,56,5,56.5
4443,CDS,cde_fo,JPYINR,7058,OPTCUR,CE,64.25,JPYINR28JULY2364.25CE,JPYINR2372864.25CE,JPYINR 28JUL23 64.25 CE,28-07-2023,1,0.0025,64,25,64.25
4444,CDS,cde_fo,GBPINR,7059,OPTCUR,PE,96.25,GBPINR11AUGUST2396.25PE,GBPINR2381196.25PE,GBPINR 11AUG23 96.25 PE,11-08-2023,1,0.0025,96,25,96.25
4445,CDS,cde_fo,GBPINR,7060,OPTCUR,CE,96.5,GBPINR11AUGUST2396.5CE,GBPINR2381196.5CE,GBPINR 11AUG23 96.5 CE,11-08-2023,1,0.0025,96,5,96.5
4446,CDS,cde_fo,EURINR,7062,OPTCUR,CE,94.75,EURINR30JUNE2394.75CE,EURINR2363094.75CE,EURINR 30JUN23 94.75 CE,30-06-2023,1,0.0025,94,75,94.75
4447,CDS,cde_fo,EURINR,7063,OPTCUR,PE,93.5,EURINR29AUGUST2393.5PE,EURINR23AUG93.5PE,EURINR 29AUG23 93.5 PE,29-08-2023,1,0.0025,93,5,93.5
4448,CDS,cde_fo,GBPUSD,7068,OPTCUR,PE,1.18,GBPUSD27DECEMBER231.18PE,GBPUSD23DEC1.18PE,GBPUSD 27DEC23 1.18 PE,27-12-2023,1,0.0001,1,18,1.18
4449,CDS,cde_fo,GBPUSD,7069,OPTCUR,CE,1.185,GBPUSD27DECEMBER231.185CE,GBPUSD23DEC1.185CE,GBPUSD 27DEC23 1.185 CE,27-12-2023,1,0.0001,1,185,1.185
4450,CDS,cde_fo,GBPUSD,7070,OPTCUR,PE,1.185,GBPUSD27DECEMBER231.185PE,GBPUSD23DEC1.185PE,GBPUSD 27DEC23 1.185 PE,27-12-2023,1,0.0001,1,185,1.185
4451,CDS,cde_fo,GBPUSD,7071,OPTCUR,CE,1.19,GBPUSD27DECEMBER231.19CE,GBPUSD23DEC1.19CE,GBPUSD 27DEC23 1.19 CE,27-12-2023,1,0.0001,1,19,1.19
4452,CDS,cde_fo,GBPUSD,7072,OPTCUR,PE,1.19,GBPUSD27DECEMBER231.19PE,GBPUSD23DEC1.19PE,GBPUSD 27DEC23 1.19 PE,27-12-2023,1,0.0001,1,19,1.19
4453,CDS,cde_fo,GBPUSD,7073,OPTCUR,CE,1.195,GBPUSD27DECEMBER231.195CE,GBPUSD23DEC1.195CE,GBPUSD 27DEC23 1.195 CE,27-12-2023,1,0.0001,1,195,1.195
4454,CDS,cde_fo,EURINR,7074,OPTCUR,CE,93.75,EURINR29AUGUST2393.75CE,EURINR23AUG93.75CE,EURINR 29AUG23 93.75 CE,29-08-2023,1,0.0025,93,75,93.75
4455,CDS,cde_fo,JPYINR,7075,OPTCUR,PE,64.25,JPYINR28JULY2364.25PE,JPYINR2372864.25PE,JPYINR 28JUL23 64.25 PE,28-07-2023,1,0.0025,64,25,64.25
4456,CDS,cde_fo,JPYINR,7076,OPTCUR,CE,64.5,JPYINR28JULY2364.5CE,JPYINR2372864.5CE,JPYINR 28JUL23 64.5 CE,28-07-2023,1,0.0025,64,5,64.5
4457,CDS,cde_fo,JPYINR,7077,OPTCUR,PE,64.5,JPYINR28JULY2364.5PE,JPYINR2372864.5PE,JPYINR 28JUL23 64.5 PE,28-07-2023,1,0.0025,64,5,64.5
4458,CDS,cde_fo,USDINR,7078,OPTCUR,PE,87.75,USDINR18AUGUST2387.75PE,USDINR2381887.75PE,USDINR 18AUG23 87.75 PE,18-08-2023,1,0.0025,87,75,87.75
4459,CDS,cde_fo,USDINR,7079,OPTCUR,CE,88,USDINR18AUGUST2388CE,USDINR2381888CE,USDINR 18AUG23 88 CE,18-08-2023,1,0.0025,88,,88
